fen
rnb1k2r/pp3ppp/4pB2/q7/2BNP3/2P5/P4PPP/R2QK2R b KQkq - 0 1
rnbqk1nr/ppp1bppp/4p3/3p4/2PP4/2N3P1/PP2PP1P/R1BQKBNR b KQkq - 0 1
rnbq1rk1/p4pbp/3p1np1/1BpP4/4P3/5N1P/PP3PP1/RNBQ1RK1 b - - 0 1
r2qkb1r/1pp1pppp/p4n2/3Pn3/2p1P1b1/2N1BN2/PP2BPPP/R2QK2R b KQkq - 0 1
r1r3k1/pp2ppbp/6p1/n2P2B1/4P3/q4P2/4BPKP/1R1QR3 b - - 0 1
rnbqkb1r/3p2pp/p3pn2/1Pp5/8/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1
r2q1rk1/pp2pp1p/6p1/n1pP3P/4P3/5b2/P2QBPP1/1R2K2R w K - 0 1
rnbq1rk1/p3bppp/4pn2/2pp4/2P2B2/2N1PN2/PPQ2PPP/R3KB1R w KQ - 0 1
r2q1rk1/p1p1bppp/bp2pn2/n2P4/3P4/P4NP1/1PQNPPBP/R1B2RK1 b - - 0 1
rn1qk2r/pb1pbppp/1pp1pn2/8/2PP1B2/2N2NP1/PP2PPBP/R2QK2R b KQkq - 0 1
r1bqk2r/pp1n1ppp/2n1p3/2bpP3/3N1P2/2N1B3/PPPQ2PP/R3KB1R b KQkq - 0 1
r2qkb1r/p2p1ppp/2n1p3/2p1P3/2P1b3/2Q2NP1/PP3PBP/R1B1K2R w KQkq - 0 1
rnbqk2r/ppp1bpp1/5n1p/3p4/3P3B/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 1
r1bqkb1r/ppp1pppp/1nn5/4P3/2BP4/2N5/PP3PPP/R1BQK1NR w KQkq - 0 1
rnbqkb1r/pppp2pp/4pn2/5p2/3P4/5NP1/PPP1PPBP/RNBQK2R b KQkq - 0 1
r2qkbnr/ppp1pppp/2n5/8/2pPP1b1/5N2/PP3PPP/RNBQKB1R w KQkq - 0 1
r1bq1rk1/pp2p1bp/n1pp1np1/5pB1/2PP4/1QN2NP1/PP2PPBP/R4RK1 b - - 0 1
r1bq1rk1/p4pbp/1p2p1p1/2pP4/4PP2/2P5/P2QB1PP/1RB2RK1 w - - 0 1
r1b2rk1/pp1nppbp/6p1/8/3PP3/5N2/q2BBPPP/1R1QR1K1 b - - 0 1
r2qkb1r/pb3ppp/3p1n2/1P2p3/2PQP3/P5P1/3N1P1P/R1B1KB1R w KQkq - 0 1
rn1q1rk1/pbpp1ppp/1p2p3/8/2PPn3/P2BPN2/1PQ2PPP/R1B1K2R b KQ - 0 1
r1b2rk1/pp2bppp/2n1pn2/q2p4/2P2B2/P1N1PN2/1PQ1BPPP/3RK2R b K - 0 1
r1bq1rk1/pp1nbp1p/2n1p1p1/2ppP3/2PP3P/P2B1N2/1P1N1PP1/R1BQ1RK1 w - - 0 1
rnb2rk1/pp2ppbp/6p1/2pP4/4P3/2q2N2/P3BPPP/1RBQ1RK1 b - - 0 1
rnbqk2r/p1p2ppp/5n2/1p2N3/1bpPP3/2N5/PP3PPP/R1BQKB1R w KQkq - 0 1
rn1q1rk1/pb1p1ppp/1p6/3p1N2/3Q4/2b3P1/PP2PP1P/R1B1K2R w KQ - 0 1
r2r2k1/pp2ppb1/6pp/n1qPP3/6b1/5N2/4BPPP/1RBQR1K1 w - - 0 1
rnbq1rk1/ppp1ppbp/6p1/8/3PP3/2P2N2/P4PPP/R1BQKB1R w KQ - 0 1
rn3rk1/pp3pp1/2p4p/3p2q1/3b2N1/1Q1BP3/PP3PPP/R4RK1 w - - 0 1
rr4k1/2qn1ppp/1pp1pb2/p1Pp4/1P1P1P2/P1NQ1NP1/5PKP/R3R3 w - - 0 1
rn3rk1/pp2ppbp/6p1/8/3PP1b1/5N2/q2BBPPP/1R1Q1RK1 w - - 0 1
